"num_id","contentId","text","cluster","start_line","end_line","start_timestamp","end_timestamp","station_id","url","segmentLength"
90,"90 2","that wasn't popular when we started trying to get rid of it protestor against repeal making their voices heard around the capital and even on the senate floor a vote in favor of the motion to proceed will mean deep cuts to medicaid maybe deeper than in the house bill it will mean people with preexisting conditions will be left high and dry president trump meeting with the lebanese prime minister today but keeping a close eye on that key vote on his biggest campaign promise and now we move forward towards truly great healthcare for the american people we look forward to that this was a big step there are still a lot of questions about what the final measure will look like senator mitch mcconnell said he's open to ideas and amendments so expect several significant votes in coming days megan hughes",7,"30465265","30465296","07/25/2017 17:06:20","07/25/2017 17:07:18","KATV--07-25-2017-17-03-00","KATV072517170518.mp4",143
90,"90 3","we started trying to get rid of it protestor against repeal making their voices heard around the capital and even on the senate floor a vote in favor of the motion to proceed will mean deep cuts to medicaid maybe deeper than in the house bill it will mean people with preexisting conditions will be left high and dry president trump meeting with the lebanese prime minister today but keeping a close eye on that key vote on his biggest campaign promise and now we move forward towards truly great",7,"30465266","30465285","07/25/2017 17:06:22","07/25/2017 17:06:58","KATV--07-25-2017-17-03-00","KATV072517170518.mp4",89
91,"91 1","the vote so significant that senator john mccain returned to washington to cast his vote abc megan hughes has the details arizona senator john mccain getting a bipartisan hero's welcome from his colleagues in the u s senate his return a week after revealing that he's fighting brain cancer back in time to cast his vote determining the fate of obama care mccain -- the senate deciding to move forward with vice president mike pence casting the tiebreaking vote they now move on to debate the repeal and possible replacement of president obama's signature healthcare law the most recent abc washington post poll showed americans prefer obama care to g o p replacement 2-1 more popular a policy that wasn't popular when we",7,"30465238","30465265","07/25/2017 17:05:33","07/25/2017 17:06:20","KATV--07-25-2017-17-05-00","KATV072517170518.mp4",122
91,"91 2","that wasn't popular when we started trying to get rid of it protestor against repeal making their voices heard around the capital and even on the senate floor a vote in favor of the motion to proceed will mean deep cuts to medicaid maybe deeper than in the house bill it will mean people with preexisting conditions will be left high and dry president trump meeting with the lebanese prime minister today but keeping a close eye on that key vote on his biggest campaign promise and now we move forward towards truly great healthcare for the american people we look forward to that this was a big step there are still a lot of questions about what the final measure will look like senator mitch mcconnell said he's open to ideas and amendments so expect several significant votes in coming days megan hughes",7,"30465265","30465296","07/25/2017 17:06:20","07/25/2017 17:07:18","KATV--07-25-2017-17-05-00","KATV072517170518.mp4",143
91,"91 3","we started trying to get rid of it protestor against repeal making their voices heard around the capital and even on the senate floor a vote in favor of the motion to proceed will mean deep cuts to medicaid maybe deeper than in the house bill it will mean people with preexisting conditions will be left high and dry president trump meeting with the lebanese prime minister today but keeping a close eye on that key vote on his biggest campaign promise and now we move forward towards truly great",7,"30465266","30465285","07/25/2017 17:06:22","07/25/2017 17:06:58","KATV--07-25-2017-17-05-00","KATV072517170518.mp4",89
11,"11 2","from the palladium theater downtown hosted by bay news 9 and the tampa bay times it was a substantive exchange of ideas positions and views mayor rick kriseman is vying to keep his job come august former mayor rick baker wants",8,"98540109","98540120","07/25/2017 21:00:41","07/25/2017 21:00:57","BN9--07-25-2017-20-57-00","BN9072517210017.mp4",40
14,"14 1","from the palladium theater downtown hosted by bay news 9 and the tampa bay times it aired live right here at 7 mayor rick kriseman is vying to keep his job come august former mayor rick baker wants",8,"98541688","98541697","07/25/2017 22:02:04","07/25/2017 22:02:15","BN9--07-25-2017-21-57-00","BN9072517220043.mp4",37
17,"17 2","from the palladium theater downtown hosted by bay news 9 and the tampa bay times mayor rick kriseman is vying to keep his job come august former mayor rick baker wants",8,"98543060","98543067","07/25/2017 23:01:35","07/25/2017 23:01:42","BN9--07-25-2017-22-58-00","BN9072517230109.mp4",30
20,"20 1","from the palladium theater downtown hosted by bay news 9 and the tampa bay times mayor rick kriseman is vying to keep his job come august former mayor rick baker wants",8,"98544601","98544608","07/26/2017 00:01:40","07/26/2017 00:01:47","BN9--07-25-2017-23-58-00","BN9072517235934.mp4",30
14,"14 2","the chamber held a nail-biting vote tuesday to start debate on the legislation vice president mike pence ended up breaking the tie web anchor roy de jesus has more from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship less than a week after a brain cancer diagnosis the 80 year old senator came back to washington and cast a vote he then spoke publicly for the first time since the diagnosis let's trust each other let's",9,"98541804","98541834","07/25/2017 22:04:49","07/25/2017 22:05:58","BN9--07-25-2017-21-57-00","BN9072517220445.mp4",90
15,"15 1","the chamber held a nail-biting vote tuesday to start debate on the legislation vice president mike pence ended up breaking the tie web anchor roy de jesus has more from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship less than a week after a brain cancer diagnosis the 80 year old senator came back to washington and cast a vote he then spoke publicly for the first time since the diagnosis let's trust each other let's",9,"98541804","98541834","07/25/2017 22:04:49","07/25/2017 22:05:58","BN9--07-25-2017-22-04-00","BN9072517220445.mp4",90
17,"17 3","the chamber held a nail-biting vote tuesday to start debate on the legislation vice president mike pence ended up breaking the tie web anchor roy de jesus has more from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship less than a week after a brain cancer diagnosis the 80 year old senator came back to washington and cast a vote he then spoke publicly for the first time since the diagnosis let's trust each other let's",9,"98543156","98543186","07/25/2017 23:03:55","07/25/2017 23:04:24","BN9--07-25-2017-22-58-00","BN9072517230309.mp4",90
18,"18 1","legislation vice president mike pence ended up breaking the tie web anchor roy de jesus has more from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship less than a week after a brain cancer diagnosis the 80 year old senator came back to washington and cast a vote he then spoke publicly for the first time since the diagnosis let's trust each other let's",9,"98543160","98543186","07/25/2017 23:04:00","07/25/2017 23:04:24","BN9--07-25-2017-23-04-00","BN9072517230309.mp4",78
20,"20 2","the chamber held a nail-biting vote tuesday to start debate on the legislation vice president mike pence ended up breaking the tie jesus has more web anchor roy de from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship after a brain less than a week cancer diagnosis the 80 year old senator came back to washington and cast a vote he then spoke publicly for the first time since the diagnosis let's trust each other let's",9,"98544697","98544727","07/26/2017 00:04:00","07/26/2017 00:04:29","BN9--07-25-2017-23-58-00","BN9072517235934.mp4",90
22,"22 1","the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare here's roy dejesus the senate republicans can make changes to an obamacare repeal and replace bill for weeks the president and republican leadership have told their lawmakers to seize the moment it was senator john mccain who stepped in in what was the most dramatic moment of the afternoon senator mccain despite a brain cancer diagnosis walked into the chamber to a standing ovation",9,"102966009","102966028","07/25/2017 17:00:34","07/25/2017 17:01:17","CFNEWS13--07-25-2017-16-58-00","CFNEWS13072517165937.mp4",82
22,"22 3","alfred hosted the victim while she was in the u s a judge granted alfred a 30 000 bond a video making rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed people online are outraged over this the florida fish and wildlife conservation commission is involved they've been alert alerted to this video circulating online and started investigating this they are taking seriously look at this video fwc sent to us you can see",9,"102966171","102966192","07/25/2017 17:05:45","07/25/2017 17:06:18","CFNEWS13--07-25-2017-16-58-00","CFNEWS13072517170540.mp4",92
22,"22 4","to us you can see and hear a group of guys on a boat smiling and point pointing and laughing as the shark flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to share most of them expressing anger over animal cruelty fwc is trying to identify the guys in this video and where it took place he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release information or name these individuals we'll let you know i'm julie garg ata meeting with lawmaker lawmakers on the house intelligence committee on tuesday the meeting lasted for 3 hours the house panel is investigating russian interference in the 2016 presidential campaign and possible involvement of trump associates kushner had a similar interview with staff on the senate intelligence panel monday president's former campaign chairman paul manafort met with senate investigators about his controversial meeting with a russian lawyer last year manafort nded over his notes during the meeting and agreed to more interviews with the senate intelligence committee president donald trump turn turning up the heat on attorney general",9,"102966192","102966240","07/25/2017 17:06:18","07/25/2017 17:07:50","CFNEWS13--07-25-2017-16-58-00","CFNEWS13072517170540.mp4",204
23,"23 1","the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president votes in the affirmative and the motion is agreed to as you heard - the vice president made the tie- news 13's roy breaking vote dejesus has more from the web center senate republicanscan now make changes to an obamacare repeal and replace bill for weeks the president and republican leadership have told theirlawmakers to sieze the moment it was senator john mccain whostepped in in what was the most dramatic moment of theafternoon senator john mccain recently diagnosed with braincancer walked into the chamber to a standing ovation and casted",9,"102967417","102967459","07/25/2017 18:02:38","07/25/2017 18:03:20","CFNEWS13--07-25-2017-17-58-00","CFNEWS13072517180204.mp4",129
23,"23 3","inappropriate sexual contact with a foreign exchange student deputies arrested ernest alfred after the teen said he was sexually inappropriate with her on two separate occasions investigators say alfred hosted the victim while she was in the u-s a judge gave alfred a 30-thousand dollar bond it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been alerted to this video circulating online and started investigating they say they take it very seriously take a look at the video fwc sent to us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of of them not comments many appropriate to share but most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta president donald trump's son-in-law and senior adviser met with lawmakers on the house intelligence committee today tuesday the meeting lasted for about three hours the house panel is investigating russian interference in the 2016 presidential campaign and possible involvement of trump associates kushner had a similar interview with staff on the senate intelligence panel monday",9,"102967597","102967711","07/25/2017 18:06:02","07/25/2017 18:07:55","CFNEWS13--07-25-2017-17-58-00","CFNEWS13072517180405.mp4",316
24,"24 2","say it all started with a car jacking --- and ended with a deputy shooting the suspect in the neck right now-- the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president votes in the affirmative and the motion is agreed to as you heard - the vice president made the tie- breaking vote news 13's roy dejesus has more from the web center senate republicanscan now make changes to an obamacare repeal and replace bill for weeks the president and republican leadership have told theirlawmakers to sieze the moment it was senator john mccain whostepped in in what was the most dramatic moment of theafternoon senator john mccain recently diagnosed with braincancer walked into the chamber to a standing ovation and casted",9,"102969318","102969367","07/25/2017 19:02:05","07/25/2017 19:02:58","CFNEWS13--07-25-2017-18-58-00","CFNEWS13072517190029.mp4",151
24,"24 4","inappropriate sexual contact with a foreign exchange student deputies arrested ernest alfred after the teen said he was sexually inappropriate with her on two separate occasions investigators say alfred hosted the victim while she was in the u-s a judge gave alfred a 30-thousand dollar bond it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been alerted to this video circulating online and started investigating they say they take it very seriously take a look at the video fwc sent to us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to srebut most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta president donald trump's son-in-law and senior adviser met with lawmakers on the house intelligence committee today tuesday the meeting lasted for about three hours the house panel is investigating russian interference in the 2016 presidential campaign and possible involvement of trump associates kushner had a similar interview with staff on the senate intelligence panel monday the president's former campaign chairman paul manafort met with senate investigators about his recollection of the controversial trump tower meeting with a russian lawyer last year manafort reportedly handed over his notes during the meeting and agreed to more interviews with the senate intelligence committee ey general out of office how can anyone",9,"102969492","102969630","07/25/2017 19:05:30","07/25/2017 19:07:42","CFNEWS13--07-25-2017-18-58-00","CFNEWS13072517190431.mp4",368
25,"25 2","say it all started with a car jacking --- and ended with a deputy shooting the suspect in the neck right now-- the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president affirmative and the votes in the motion is agreed to as you heard - the vice president made the tie- breaking vote news 13's roy dejesus has more from the web center senate republicanscan now make changes to an obamacare repeal and replace bill for weeks the president and republican leadership have told theirlawmakers to sieze the moment it was senator john mccain whostepped in in what was the most dramatic moment of theafternoon senator john mccain recently diagnos wh braincancer walked into the chamber to a standing ovation and casted",9,"102971257","102971306","07/25/2017 20:02:04","07/25/2017 20:02:58","CFNEWS13--07-25-2017-19-58-00","CFNEWS13072517200055.mp4",151
25,"25 4","inappropriate sexual contact with a foreign exchange student deputies arrested ernest alfred after the teen said he was sexually inappropriate with her on two separate occasions investigators say alfred hosted the victim while she was in the u-s a judge gave alfred a 30-thousand dollar bond it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been alerted to this video circulating online and started investigating they say they take it very seriously take a look at the video fwc sent to us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to share but most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta trump's son-in-law president donald and senior adviser met with lawmakers on the house intelligence committee today tuesday the meeting lasted for about three hours the house panel is investigating russian interference in the 2016 presidential campaign and possible involvement of trump associates kushner had a similar interview with staff on the senate intelligence panel monday the president's former campaign chairman paul manafort met with senate investigators about his recollection of the controversial trump tower meeting with a russian lawyer last year manafort reportedly handed over his notes during the agreed to more meeting and interviews with the senate intelligence committee ey general out of office how can anyone",9,"102971431","102971569","07/25/2017 20:05:30","07/25/2017 20:07:42","CFNEWS13--07-25-2017-19-58-00","CFNEWS13072517200457.mp4",369
26,"26 2","say it all started with a car jacking --- and ended with a deputy shooting the suspect in the neck right now-- the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president votes in the affirmative and the motion is agreed to as you heard - the vice president made the tie- breaking vote news 13's roy dejesus has more from the web center senate republicanscan now make changes to an obamacare repeal and replace bill for weeks the president and republican leadership have told theirlawmakers to sieze the moment it was senator john mccain whostepped in in what was the most dramatic moment of theafternoon senator john mccain recently diagnosed with braincancer walked into the chamber to a standing ovation and casted",9,"102973168","102973217","07/25/2017 21:02:01","07/25/2017 21:02:54","CFNEWS13--07-25-2017-20-58-00","CFNEWS13072517210121.mp4",151
26,"26 4","inappropriate sexual contact with a foreign exchange student deputies arrested ernest alfred after the teen said he was sexually inappropriate with her on two separate occasions investigators say alfred hosted the victim while she was in the u-s a judge gave alfred a 30-thousand dollar bond it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been alerted to this video circulating online and started they say they take investigating it very seriously take a look at the video fwc sent to us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to share but most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta president donald trump's son-in-law and senior adviser met with lawmakers on the house intelligence committee today tuesday the meeting lasted for about three hours the house panel is investigating russian interference in the 2016 presidential campaign and possible involvement of trump associates kushner had a similar interview with staff on the senate intelligence panel monday the president's former campaign chairman paul manafort met with senate investigators about his recollection of the controversial trump tower meeting with a russian lawyer last year manafort reportedly handed over his notes during the meeting and agreed to more interviews with the senate intelligence committee ey general out of office how can anyone",9,"102973342","102973480","07/25/2017 21:05:26","07/25/2017 21:07:39","CFNEWS13--07-25-2017-20-58-00","CFNEWS13072517210523.mp4",369
27,"27 1","it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been alerted to this video circulating online and started investigating they say they take it very seriously take a look at the video fwc sent to us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to share but most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta the senate voted to move forward with a motion to begin debate on the repeal and replacement of obamacare on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president votes in the affirmative and the motion is agreed to as you heard - the vice president was news 13's roy the tie breaker dejesus has more from the web center health care reform passed the test to begin debate while senator john mccain seized the opportunity to call for bipartisanship less than a week after a brain cancer diagnosis the 80 year old senator came back to washington and cast a vote publicly for he then spoke the first time since the diagnosis let's trust each other let's",9,"102975361","102975483","07/25/2017 22:06:12","07/25/2017 22:08:08","CFNEWS13--07-25-2017-22-05-00","CFNEWS13072517220549.mp4",343
29,"29 1","it's a video making its rounds on social media and for all the wrong reasons a shark dragged from the back of a boat as it travels at a high rate of speed news 13's julie gargotta joins us in studio julie people online are upset over this and now the the florida fish and wildlife conservation commission is stepping in the fwc told us they've been to this video circulating online and started investigating they say they take it very seriously video fwc sent to take a look at the us you can see and hear the group of guys on the boat smiling laughing and pointing at the shark as it flails behind the boat a repost of this video on facebook alone garnered hundreds of comments many of them not appropriate to share but most of them expressing anger over the animal cruelty fwc is still trying to identify the individuals in the video and where it took place i spoke to someone in the fwc's law enforcement division he told us they've gotten a strong response from the public on this video they're monitoring social media channels as this investigation continues once they release any more information or name these individuals we'll let you know in the studio i'm julie gargotta spending the rest of the week debating health care and the previous measure to repeal and replace obamacare",9,"102977428","102977506","07/25/2017 23:05:52","07/25/2017 23:07:11","CFNEWS13--07-25-2017-23-05-00","CFNEWS13072517230414.mp4",232
29,"29 2","on this vote the 'yays' are 50 and the 'nays' are 50 the senate being equally divided the vice president votes in the affirmative and the motion is agreed to as you heard - the vice president was the tie breaker news 13's roy dejesus has more from the web cent health care reformpassed the test to begin debate while senator john",9,"102977520","102977538","07/25/2017 23:07:22","07/25/2017 23:07:40","CFNEWS13--07-25-2017-23-05-00","CFNEWS13072517230614.mp4",61
14,"14 4","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal replace i have pen in hand don't tell lies kill the bill protestors interrupted the floor of the senate before the vote after the vote senators are on a 20 hour debate senator bill nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health care away from me what's happenning now a vote-arama lawmakers propose amendments and make changes to the repeal and replace bill but a full repeal of obamacare is still on the table from the web center i'm roy de jesus senator marco today senator bill nelson voted no for more on today's health care reform vote visit baynews9- dot-com with two thirds being in the affirmative the rules are suspended the bill has passed",10,"98541842","98541911","07/25/2017 22:06:04","07/25/2017 22:06:56","BN9--07-25-2017-21-57-00","BN9072517220445.mp4",214
15,"15 3","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal replace i have pen in hand don't tell lies kill the bill protestors interrupted the floor of the senate before the vote after the vote senators are on a 20 hour debate senator bill nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health care away from me what's happenning now a vote-arama lawmakers propose amendments and make changes to the repeal and replace bill but a full repeal of obamacare is still on the table from the web center i'm roy de jesus senator marco today senator bill nelson voted no for more on today's health care reform vote visit baynews9- dot-com with two thirds being in the affirmative the rules are suspended the bill has passed while the senate was voting on health care members of the house passed new sanctions against russia the plan also includes new sanctions against iran and north korea -- and it gives congress the power to block any effort by the white house to weaken sanctions on russia the senate still has to approve the plan president trump has not",10,"98541842","98541932","07/25/2017 22:06:04","07/25/2017 22:07:17","BN9--07-25-2017-22-04-00","BN9072517220445.mp4",274
17,"17 5","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal replace i have pen in hand don't tell lies kill the bill protestors interrupted the floor of the senate before the vote after the vote senators are on a 20 houbasenator bill nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health care away from me what's happenning now a vote-arama lawmakers propose amendments and make changes to the repeal and replace bill but a full repeal of obamacare is still on the table from the web center i'm roy de jesus a big development late tonight- republicans rejected the first version of the bill to repeal and replace obamacare the vote fell short it was 43 to 57 it happened just hours after the senate voted to start debate on",10,"98543194","98543262","07/25/2017 23:04:32","07/25/2017 23:06:03","BN9--07-25-2017-22-58-00","BN9072517230309.mp4",217
17,"17 6","with two thirds being in the affirmative the rules are suspended the bill has passed while the senate was voting on health care members of the house passed new sanctions against russia the plan also includes new sanctions against iran and north korea -- and it gives congress the power to block any effort by the white house to weaken sanctions on russia the senate still has to approve the plan president trump has not said it whether he'll sign a senate judiciary committee will drop its supboena of former trump campaign chairman paul manafort",10,"98543276","98543308","07/25/2017 23:06:15","07/25/2017 23:06:45","BN9--07-25-2017-22-58-00","BN9072517230510.mp4",94
18,"18 3","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal replace i have pen in hand don't tell lies kill the bill protestors interrupted the floor of the senate before the vote after the vote senators are on a 20 houbasenator bill nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health care away from me what's happenning now a vote-arama lawmakers propose amendments and make changes to the repeal and replace bill but a full repeal of obamacare is still on the table from the web center i'm roy de jesus a big development late tonight- republicans rejected the first version of the bill to repeal and replace obamacare the vote fell short it was 43 to 57 it happened just hours after the senate voted to start debate on",10,"98543194","98543262","07/25/2017 23:04:32","07/25/2017 23:06:03","BN9--07-25-2017-23-04-00","BN9072517230309.mp4",217
18,"18 4","with two thirds being in the affirmative the rules are suspended the bill has passed while the senate was voting on health care members of the house passed new sanctions against russia the plan also includes new sanctions against iran and north korea -- and it gives congress the power to block any effort by the white house to weaken sanctions on russia the senate still has to approve the plan president trump has not said it whether he'll sign a senate judiciary committee will drop its supboena of former trump campaign chairman paul manafort",10,"98543276","98543308","07/25/2017 23:06:15","07/25/2017 23:06:45","BN9--07-25-2017-23-04-00","BN9072517230510.mp4",94
20,"20 4","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal replace i have pen in hand don't tell lies kill the bill protestors interrupted the floor of the senate before the vote after the vote senators are on a 20 hour debate senator bill nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't letm y health care away from me what's happenning now a vote-arama lawmakers propose amendments and make changes to the repeal and but a full repeal of replace bill obamacare is still on the table from the web center i'm roy de jesus a big development late tonight- republicans rejected the first version of the bill to repeal and replace obamacare the vote",10,"98544735","98544798","07/26/2017 00:04:37","07/26/2017 00:06:01","BN9--07-25-2017-23-58-00","BN9072517235934.mp4",198
20,"20 5","just hours after the senate voted to start debate on health care reform the next step is floor debate on legislation to overhaul the affordable care act it is unclear what the final bill will look like with two thirds being in the affirmative the rules are suspended the bill has passed while the senate was voting on health care members of the house passed new sanctions against russia the plan also includes new sanctions against iran and north korea -- and it gives congress the power to block any effort by the white house to weaken sanctions on russia the senate still has to approve the plan president trump has not",10,"98544803","98544841","07/26/2017 00:06:06","07/26/2017 00:06:41","BN9--07-25-2017-23-58-00","BN9072517235934.mp4",111
27,"27 3","help from across the aisle we're one step closer to liberating our citizens from this obamacare nightmare at a campaign rally tonight president trump declared a win and blasted democrats he tweeted earlier in the day as well obamacare is torturing the american people the democrats have fooled the people long enough repeal or repeal pen in hand replace i have don't tell lies kill the bill protestors interrupted the floor of the senate before the after the vote vote senator s are on a 20 senator bill hour debate nelson said better to work together and fix obamacare this senator has seen it in florida over and over as i have had people come up to me wherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health care away from me the next step is a vote- arama lawmakers amendments propose and make changes to the repeal and replace bill but a full repeal of still on the obamacare is table from the web center i'm roy de jesus senator marco rubio voted yes senator bill nelson voted no for more on today's health care reform vote visit",10,"102975493","102975578","07/25/2017 22:08:16","07/25/2017 22:09:37","CFNEWS13--07-25-2017-22-05-00","CFNEWS13072517220750.mp4",202
29,"29 3","the people long enough repeal or repeal and replace i have pen inhand don't tell lies kill the bill protestorsinterrupted the floor of the senate before the vote afterthe vote senators are on a 20 hour debate senator billnelson said better to work together and fix obamacare this senatorhas seen it in florida over and over as i have had people come up to mewherever i am in a meeting on the street corner in the airport wherever and say senator please don't let them take my health careaway from me the next step is a vote-arama lawmakers propose amendments and make changes to the repeal andreplace bill but a full repeal of obamacare is still on thetable from the web center i'm roy de jesus senator marco rubio voted yes senator bill nelson voted no for more on today's health care reform vote visit",10,"102977573","102977618","07/25/2017 23:08:28","07/25/2017 23:09:29","CFNEWS13--07-25-2017-23-05-00","CFNEWS13072517230815.mp4",144
22,"22 2","he spoke for the first time publicly since his diagnosis and called for bipartisanship our healthcare insurance system is a mess something has to be done we republicans have looked for a way to end it and replace it with",11,"102966037","102966044","07/25/2017 17:01:28","07/25/2017 17:01:43","CFNEWS13--07-25-2017-16-58-00","CFNEWS13072517165937.mp4",39
46,"46 3","our health care insurance system is a mess we all know it those who support obamacare and those who oppose it something has to be done we republicans have looked for a way to end it and replace it with something else without paying a terrible political price we haven't found it yet and i'm not sure we will",11,"65705518","65705530","07/25/2017 21:18:28","07/25/2017 21:18:46","KABB--07-25-2017-21-12-00","KABB072517211655.mp4",58
47,"47 3","our health care insurance system is a mess we all know it those who support obamacare and those who oppose it something has to be done we republicans have looked for a way to end it and replace it with something else without paying a terrible political price we haven't found it yet and i'm not sure we will",11,"65705518","65705530","07/25/2017 21:18:28","07/25/2017 21:18:46","KABB--07-25-2017-21-16-00","KABB072517211655.mp4",58
53,"53 2","healthcare insurance system is a mess we all know it those who support obamacare and those who oppose it something has to be done we republicans have looked for a way to end it and replace it with something else without paying a terrible political price we haven't found it yet and i'm not sure we will all",11,"39730396","39730407","07/25/2017 21:13:23","07/25/2017 21:13:44","KADN--07-25-2017-21-10-00","KADN072517211125.mp4",57
82,"82 2","work together for the good of the american public he stressed that a lot of work needs to be done sen john mccain r- we republicans have looked for a way to end it and replace it with something else without paying a terrible political price we haven't found it yet and i'm not sure we will all",11,"11525872","11525887","07/25/2017 17:04:14","07/25/2017 17:04:27","KATH--07-25-2017-17-00-00","KATH072517170224.mp4",57
